databaseID	name	type	traits	faction	abilityText	shardCost	barrier	scrapCost	quantity	landscape	set	setType	imageUrl	cardBack	gameImageUrl	presence	actionLimit
A12DFAFA-84B5-4965-A8A7-35E2A3000057	Big Rok Bouncer	Obstacle	Persona	Remnants	(Confront): Engaging player exhausts forged cards worth 4 Scrap Cost or more in their grid. If they do not, end the delve.	2	0	4	2	no	Default Set	Set Type Default	https://decksmith.app/media/pages/hubworldaidalon/cards/prime-collective/big-rok-bouncer/b03853e47b-1772825490/card.webp	https://ik.imagekit.io/smtilson/Games/HubworldAidalon/HubworldAidalonCardBack.jpg?updatedAt=1743241452121			
A12DFAFA-84B5-4965-A8A7-35E2A3000058	Hired Lookout	Obstacle	Persona	Remnants	"Refund 1. (As this card’s Presence is broken, gain 1 Shard).
(Confront): Engaging player may exhaust a card in their back row. If they do not, end the delve."	1	0	4	2	no	Default Set	Set Type Default	https://decksmith.app/media/pages/hubworldaidalon/cards/prime-collective/hired-lookout/dcfbc552ca-1750983252/card.webp	https://ik.imagekit.io/smtilson/Games/HubworldAidalon/HubworldAidalonCardBack.jpg?updatedAt=1743241452121			
A12DFAFA-84B5-4965-A8A7-35E2A3000059	Narrow Catwalk	Obstacle	Location	Remnants	"(Confront): Look at the top card of engaing playe’s Commons. If that card is a moment, archive it.
(Discover): Look at the top card of engaing playe’s Commons. If that card is a moment, archive it."	2	2	3	2	no	Default Set	Set Type Default	https://decksmith.app/media/pages/hubworldaidalon/cards/prime-collective/narrow-catwalk/0d2d84b268-1750983252/card.webp	https://ik.imagekit.io/smtilson/Games/HubworldAidalon/HubworldAidalonCardBack.jpg?updatedAt=1743241452121			
A12DFAFA-84B5-4965-A8A7-35E2A3000060	Orobo Pickpocket	Obstacle	Persona	Remnants	(Discover): Steal 1 Shard from engaging player’s pool.	0	0	2	2	no	Default Set	Set Type Default	https://decksmith.app/media/pages/hubworldaidalon/cards/prime-collective/orobo-pickpocket/8dfc1b352f-1755296966/card.webp	https://ik.imagekit.io/smtilson/Games/HubworldAidalon/HubworldAidalonCardBack.jpg?updatedAt=1743241452121			
A12DFAFA-84B5-4965-A8A7-35E2A3000061	Wary Locals	Obstacle	Persona	Remnants	"(Confront) If you have fewer cards in your Council than engaging player: Engaging player gains 1 Heat.
(Discover) If you have fewer cards in your Council than engaging player: Engaging player gains 1 Heat."	2	1	3	2	no	Default Set	Set Type Default	https://decksmith.app/media/pages/hubworldaidalon/cards/prime-collective/wary-locals/2511527d68-1755296966/card.webp	https://ik.imagekit.io/smtilson/Games/HubworldAidalon/HubworldAidalonCardBack.jpg?updatedAt=1743241452121			
A12DFAFA-84B5-4965-A8A7-35E2A3000062	Silkline Skycab	Obstacle	Contraption	Remnants	"(Confront): Swap 2 other cards in your grid.
(Discover) If this card is in your grid: Swap 2 cards in engaging player’s grid."	2	1	4	2	no	Default Set	Set Type Default	https://decksmith.app/media/pages/hubworldaidalon/cards/prime-collective/silkline-skycab/665e6d2c51-1768746710/card.webp	https://ik.imagekit.io/smtilson/Games/HubworldAidalon/HubworldAidalonCardBack.jpg?updatedAt=1743241452121			
A12DFAFA-84B5-4965-A8A7-35E2A3000063	Street Parade	Obstacle	Location	Remnants	Rush 4. (As an instant, pay 4 Shard to stage this card from your Council forged.)	4	3	5	2	no	Default Set	Set Type Default	https://decksmith.app/media/pages/hubworldaidalon/cards/prime-collective/street-parade/1caa0179dd-1772825490/card.webp	https://ik.imagekit.io/smtilson/Games/HubworldAidalon/HubworldAidalonCardBack.jpg?updatedAt=1743241452121			
A12DFAFA-84B5-4965-A8A7-35E2A3000064	Orobo Plaza	Obstacle	Location	Remnants	"(Confront) If you have 2 Heat or more in your pool: Steal 1 Shard from engaging player’s pool.
(Discover): Resolve this card’s printed Confront ability."	1	1	3	2	no	Default Set	Set Type Default	https://decksmith.app/media/pages/hubworldaidalon/cards/prime-collective/orobo-plaza/26925975bd-1775242016/card.webp	https://ik.imagekit.io/smtilson/Games/HubworldAidalon/HubworldAidalonCardBack.jpg?updatedAt=1743241452121			
A12DFAFA-84B5-4965-A8A7-35E2A3000065	Shardwinner	Source	Persona		"While this card is in your Council path: It gets +Shard collection icon.
While this card is in your Network path: It gets +3 Scrap Cost."	3		3	2	no	Default Set	Set Type Default	https://decksmith.app/media/pages/hubworldaidalon/cards/prime-collective/shardwinner/54e9656fcb-1770745709/card.webp	https://ik.imagekit.io/smtilson/Games/HubworldAidalon/HubworldAidalonCardBack.jpg?updatedAt=1743241452121			
A12DFAFA-84B5-4965-A8A7-35E2A3000066	Bubblemap Kiosk	Source	Contraption		"Refund 1. (As this card’s Scrap Cost is paid, gain 1 Shard.)
(Reaction) As you begin discovering cards from a Network, exhaust this card: Discover from the bottom of that Network (starting with the bottom card and moving upward)."	2		3	2	no	Default Set	Set Type Default	https://decksmith.app/media/pages/hubworldaidalon/cards/prime-collective/bubblemap-kiosk/61a01c2beb-1770745709/card.webp	https://ik.imagekit.io/smtilson/Games/HubworldAidalon/HubworldAidalonCardBack.jpg?updatedAt=1743241452121			
A12DFAFA-84B5-4965-A8A7-35E2A3000067	Crispy Crawler	Source	Location		"Cache 2. (As this is forged, place 2 Shard here.)
(Reaction) As the round begins, remove 1 Shard from here: Gain 1 Shard."	1		2	2	no	Default Set	Set Type Default	https://decksmith.app/media/pages/hubworldaidalon/cards/prime-collective/crispy-crawler/3fafebfef8-1746720029/card.webp	https://ik.imagekit.io/smtilson/Games/HubworldAidalon/HubworldAidalonCardBack.jpg?updatedAt=1743241452121			
A12DFAFA-84B5-4965-A8A7-35E2A3000068	Disagreeable Inspector	Source	Persona		"Refund 1. (As this card’s Scrap Cost is paid, gain 1 Shard.)
(Reaction) As you confront a card, exhaust this card: That card gets -2 Barrier until the confrontation ends."	1		2	2	no	Default Set	Set Type Default	https://decksmith.app/media/pages/hubworldaidalon/cards/prime-collective/disagreeable-inspector/c91f4a94dd-1770745709/card.webp	https://ik.imagekit.io/smtilson/Games/HubworldAidalon/HubworldAidalonCardBack.jpg?updatedAt=1743241452121			
A12DFAFA-84B5-4965-A8A7-35E2A3000069	Creative Accountant	Source	Persona		"Refund 1. (As this card’s Scrap Cost is paid, gain 1 Shard.)
(Reaction) After a card leaves your grid, exhaust this card: Gain 2 Shard."	1		4	2	no	Default Set	Set Type Default	https://decksmith.app/media/pages/hubworldaidalon/cards/prime-collective/creative-accountant/0ab51b7b8f-1770745709/card.webp	https://ik.imagekit.io/smtilson/Games/HubworldAidalon/HubworldAidalonCardBack.jpg?updatedAt=1743241452121			
A12DFAFA-84B5-4965-A8A7-35E2A3000070	Ttakjaw Scavenger	Source	Being		"Cache 2. (As this is forged, place 2 Shard here.)
(Reaction) As you approach a player’s district, exhaust this card and remove 1 Shard from here: Archive the top card of their Network."	1		3	2	no	Default Set	Set Type Default	https://decksmith.app/media/pages/hubworldaidalon/cards/prime-collective/ttakjaw-scavenger/13a597fb52-1769914796/card.webp	https://ik.imagekit.io/smtilson/Games/HubworldAidalon/HubworldAidalonCardBack.jpg?updatedAt=1743241452121			
A12DFAFA-84B5-4965-A8A7-35E2A3000071	3Z News Crew	Source	Persona		(Reaction) As you approach a player’s Commons, exhaust this card: They gain 1 Heat.	4		4	2	no	Default Set	Set Type Default	https://decksmith.app/media/pages/hubworldaidalon/cards/prime-collective/3z-news-crew/4f6ae48846-1755296966/card.webp	https://ik.imagekit.io/smtilson/Games/HubworldAidalon/HubworldAidalonCardBack.jpg?updatedAt=1743241452121			
A12DFAFA-84B5-4965-A8A7-35E2A3000072	Pax Observatory	Source	Location		(Reaction) As you refill Action during the refresh phase: Increase the number you refill to by 1.	6		6	2	no	Default Set	Set Type Default	https://decksmith.app/media/pages/hubworldaidalon/cards/prime-collective/pax-observatory/0d09575ef5-1746720029/card.webp	https://ik.imagekit.io/smtilson/Games/HubworldAidalon/HubworldAidalonCardBack.jpg?updatedAt=1743241452121			
A12DFAFA-84B5-4965-A8A7-35E2A3000073	Cargo Manifest	Source	Contraption	Omniworks	(Reaction) After this card is forged, choose a player: Look at the top card of their Network. You may add that card to the bottom of their Network.	2		3	2	no	Default Set	Set Type Default	https://decksmith.app/media/pages/hubworldaidalon/cards/prime-collective/cargo-manifest/70a202d39f-1770745709/card.webp	https://ik.imagekit.io/smtilson/Games/HubworldAidalon/HubworldAidalonCardBack.jpg?updatedAt=1743241452121			
A12DFAFA-84B5-4965-A8A7-35E2A3000074	Hoarder’s Array	Source	Contraption	Omniworks	While this card is forged: Your seeker gets +1 council limit.	1		3	2	no	Default Set	Set Type Default	https://decksmith.app/media/pages/hubworldaidalon/cards/prime-collective/hoarders-array/32bd0d35f7-1750983252/card.webp	https://ik.imagekit.io/smtilson/Games/HubworldAidalon/HubworldAidalonCardBack.jpg?updatedAt=1743241452121			
A12DFAFA-84B5-4965-A8A7-35E2A3000075	Waterfront Soakhouse	Source	Location	Omniworks	While you have fewer Heat in your pool than your rival: This card gets +4 Presence.	1		2	2	no	Default Set	Set Type Default	https://decksmith.app/media/pages/hubworldaidalon/cards/prime-collective/waterfront-soakhouse/5d24afde4d-1746720029/card.webp	https://ik.imagekit.io/smtilson/Games/HubworldAidalon/HubworldAidalonCardBack.jpg?updatedAt=1743241452121			
A12DFAFA-84B5-4965-A8A7-35E2A3000076	Job Board	Source	Location	Omniworks	"Refund 1. (As this card’s Presence is broken, gain 1 Shard.)
While this card is forged: Each adjacent card gets -1 shard cost."	2		3	2	no	Default Set	Set Type Default	https://decksmith.app/media/pages/hubworldaidalon/cards/prime-collective/job-board/746d2e14b9-1746720029/card.webp	https://ik.imagekit.io/smtilson/Games/HubworldAidalon/HubworldAidalonCardBack.jpg?updatedAt=1743241452121			
A12DFAFA-84B5-4965-A8A7-35E2A3000077	Tele-Mail Cluster	Source	Contraption	Omniworks	(Reaction) After this card is forged: Stage a card (you can stage agents, obstacles, and sources).	2		4	2	no	Default Set	Set Type Default	https://decksmith.app/media/pages/hubworldaidalon/cards/prime-collective/tele-mail-cluster/40c079d4d0-1770745709/card.webp	https://ik.imagekit.io/smtilson/Games/HubworldAidalon/HubworldAidalonCardBack.jpg?updatedAt=1743241452121			
A12DFAFA-84B5-4965-A8A7-35E2A3000078	Lost Byway	Source	Location	Omniworks	(Reaction) After this card is forged: Lose 1 Heat.	3		4	2	no	Default Set	Set Type Default	https://decksmith.app/media/pages/hubworldaidalon/cards/prime-collective/lost-byway/0c3b1c56c9-1746720029/card.webp	https://ik.imagekit.io/smtilson/Games/HubworldAidalon/HubworldAidalonCardBack.jpg?updatedAt=1743241452121			
A12DFAFA-84B5-4965-A8A7-35E2A3000079	Mender Mycologists	Source	Persona	Omniworks	(Action) Exhaust this card and an unforged card in your grid: Gain 3 Shard.	0		4	2	no	Default Set	Set Type Default	https://decksmith.app/media/pages/hubworldaidalon/cards/prime-collective/mender-mycologists/13b164467d-1770745709/card.webp	https://ik.imagekit.io/smtilson/Games/HubworldAidalon/HubworldAidalonCardBack.jpg?updatedAt=1743241452121			
A12DFAFA-84B5-4965-A8A7-35E2A3000080	Sweeping Scavenger	Source	Contraption	Omniworks	(Reaction) After this card shifts: Unexhaust it.	2		2	2	no	Default Set	Set Type Default	https://decksmith.app/media/pages/hubworldaidalon/cards/prime-collective/sweeping-scavenger/7cbfeca1ef-1770745709/card.webp	https://ik.imagekit.io/smtilson/Games/HubworldAidalon/HubworldAidalonCardBack.jpg?updatedAt=1743241452121			
A12DFAFA-84B5-4965-A8A7-35E2A3000081	Wirecrawler	Source	Being	Omniworks	"Refund 1. (As this card’s Presence is broken, gain 1 Shard.)
(Instant) Exhaust this card: Shift it."	1		3	2	no	Default Set	Set Type Default	https://decksmith.app/media/pages/hubworldaidalon/cards/prime-collective/wirecrawler/517c10848a-1746720029/card.webp	https://ik.imagekit.io/smtilson/Games/HubworldAidalon/HubworldAidalonCardBack.jpg?updatedAt=1743241452121			
A12DFAFA-84B5-4965-A8A7-35E2A3000082	Tunnel Runners	Source	Being, Persona	Omniworks	(Instant) Exhaust this card: Shift it.	2		3	2	no	Default Set	Set Type Default	https://decksmith.app/media/pages/hubworldaidalon/cards/prime-collective/tunnel-runners/9cf60cb3d8-1772306996/card.webp	https://ik.imagekit.io/smtilson/Games/HubworldAidalon/HubworldAidalonCardBack.jpg?updatedAt=1743241452121			
A12DFAFA-84B5-4965-A8A7-35E2A3000083	Capricious Informant	Source	Persona	Collective	(Instant) Exhaust this card and look at the top 2 cards of your Network: Add 1 of those to your Council and archive the other.	3		4	2	no	Default Set	Set Type Default	https://decksmith.app/media/pages/hubworldaidalon/cards/prime-collective/capricious-informant/609dda8c26-1768746710/card.webp	https://ik.imagekit.io/smtilson/Games/HubworldAidalon/HubworldAidalonCardBack.jpg?updatedAt=1743241452121			
A12DFAFA-84B5-4965-A8A7-35E2A3000084	Cargo Inspector	Source	Persona	Collective	(Instant) Exhaust this card: Draw 2 cards. Archive 1 card from your Council.	1		5	2	no	Default Set	Set Type Default	https://decksmith.app/media/pages/hubworldaidalon/cards/prime-collective/cargo-inspector/24c6a06c2a-1746720029/card.webp	https://ik.imagekit.io/smtilson/Games/HubworldAidalon/HubworldAidalonCardBack.jpg?updatedAt=1743241452121			
A12DFAFA-84B5-4965-A8A7-35E2A3000085	Echofield Registry	Source	Contraption	Collective	(Reaction) After you complete a breach on a district, exhaust this card: Shuffle 1 card from your Archives into your Commons (of your choice). Draw 1 card.	2		3	2	no	Default Set	Set Type Default	https://decksmith.app/media/pages/hubworldaidalon/cards/prime-collective/echofield-registry/65c68766cd-1746720029/card.webp	https://ik.imagekit.io/smtilson/Games/HubworldAidalon/HubworldAidalonCardBack.jpg?updatedAt=1743241452121			
A12DFAFA-84B5-4965-A8A7-35E2A3000086	Private Exo-Bridge	Source	Location	Collective	(Action) Exhaust this card and archive 1 card from your Council: Gain 3 Shard.	1		4	2	no	Default Set	Set Type Default	https://decksmith.app/media/pages/hubworldaidalon/cards/prime-collective/private-exo-bridge/a884e2fbb3-1750983252/card.webp	https://ik.imagekit.io/smtilson/Games/HubworldAidalon/HubworldAidalonCardBack.jpg?updatedAt=1743241452121			
A12DFAFA-84B5-4965-A8A7-35E2A3000087	Containment Funnel	Source	Contraption	Collective	(Reaction) As a player confronts an adjacent card, exhaust this card: Redirect that player to confront this card.	3		3	2	no	Default Set	Set Type Default	https://decksmith.app/media/pages/hubworldaidalon/cards/prime-collective/containment-funnel/feb7d5de31-1746720029/card.webp	https://ik.imagekit.io/smtilson/Games/HubworldAidalon/HubworldAidalonCardBack.jpg?updatedAt=1743241452121			
A12DFAFA-84B5-4965-A8A7-35E2A3000088	Echopomp Revoker	Source	Persona	Collective	(Instant) During a delve, exhaust this card and exile 2 cards from your Archives: End the delve.	3		6	2	no	Default Set	Set Type Default	https://decksmith.app/media/pages/hubworldaidalon/cards/prime-collective/echopomp-revoker/33d78b5d49-1746720029/card.webp	https://ik.imagekit.io/smtilson/Games/HubworldAidalon/HubworldAidalonCardBack.jpg?updatedAt=1743241452121			
A12DFAFA-84B5-4965-A8A7-35E2A3000089	The Dragon’s Hoard	Source	Location	Remnants	While this card is forged: Each adjacent card gets +1 Presence (forged or unforged).	2		3	2	no	Default Set	Set Type Default	https://decksmith.app/media/pages/hubworldaidalon/cards/prime-collective/the-dragons-hoard/f4415244ea-1768746710/card.webp	https://ik.imagekit.io/smtilson/Games/HubworldAidalon/HubworldAidalonCardBack.jpg?updatedAt=1743241452121			
A12DFAFA-84B5-4965-A8A7-35E2A3000090	Wall Wizard	Source	Persona	Remnants	"Refund 1. (As this card’s Presence is broken, gain 1 Shard.)
(Reaction) After you complete a breach on a district, exhaust this card: Gain 2 Shard."	1		4	2	no	Default Set	Set Type Default	https://decksmith.app/media/pages/hubworldaidalon/cards/prime-collective/wall-wizard/2716588482-1746720029/card.webp	https://ik.imagekit.io/smtilson/Games/HubworldAidalon/HubworldAidalonCardBack.jpg?updatedAt=1743241452121			
A12DFAFA-84B5-4965-A8A7-35E2A3000091	Cortex Data-Flipper	Source	Persona	Remnants	(Reaction) After you complete a breach on a player’s Network, exhaust this card: Steal 1 Shard from their pool.	1		4	2	no	Default Set	Set Type Default	https://decksmith.app/media/pages/hubworldaidalon/cards/prime-collective/cortex-data-flipper/9e66190240-1772825490/card.webp	https://ik.imagekit.io/smtilson/Games/HubworldAidalon/HubworldAidalonCardBack.jpg?updatedAt=1743241452121			
A12DFAFA-84B5-4965-A8A7-35E2A3000092	Honeycomb Hooligans	Source	Persona	Remnants	(Reaction) As a Confront ability begins to resolve, exhaust this card: Cancel that resolution.	2		3	2	no	Default Set	Set Type Default	https://decksmith.app/media/pages/hubworldaidalon/cards/prime-collective/honeycomb-hooligans/8b163a6461-1772825490/card.webp	https://ik.imagekit.io/smtilson/Games/HubworldAidalon/HubworldAidalonCardBack.jpg?updatedAt=1743241452121			
A12DFAFA-84B5-4965-A8A7-35E2A3000093	Daring Aeroboarder	Source	Contraption	Remnants	(Reaction) As you approach a grid slot, if you have 3 or fewer cards in your Council, exhaust this card: Redirect your delve to approach a grid slot adjacent to your current position.	3		3	2	no	Default Set	Set Type Default	https://decksmith.app/media/pages/hubworldaidalon/cards/prime-collective/daring-aeroboarder/6d1c7d8a63-1746720029/card.webp	https://ik.imagekit.io/smtilson/Games/HubworldAidalon/HubworldAidalonCardBack.jpg?updatedAt=1743241452121			
A12DFAFA-84B5-4965-A8A7-35E2A3000094	Marauder’s Market	Source	Location	Remnants	While you have 3 Shard or fewer in your pool: This card gets +Shard collection icon.	1		4	2	no	Default Set	Set Type Default	https://decksmith.app/media/pages/hubworldaidalon/cards/prime-collective/marauders-market/aa351479e4-1772825490/card.webp	https://ik.imagekit.io/smtilson/Games/HubworldAidalon/HubworldAidalonCardBack.jpg?updatedAt=1743241452121			
A12DFAFA-84B5-4965-A8A7-35E2A3000095	The Starlight Special	Source	Contraption	Remnants	(Instant) During your delve, exhaust this card and gain 1 Heat: Redirect your delve to approach a grid slot or district adjacent to your current position.	2		3	2	no	Default Set	Set Type Default	https://decksmith.app/media/pages/hubworldaidalon/cards/prime-collective/the-starlight-special/d6a32e7dd1-1772825490/card.webp	https://ik.imagekit.io/smtilson/Games/HubworldAidalon/HubworldAidalonCardBack.jpg?updatedAt=1743241452121			
A12DFAFA-84B5-4965-A8A7-35E2A3000096	Protecting Our Investment	Moment	Tactic		(Reaction) As a player confronts an obstacle in your grid: That obstacle gets +3 Barrier until the confrontation ends.	0			2	no	Default Set	Set Type Default	https://decksmith.app/media/pages/hubworldaidalon/cards/prime-collective/protecting-our-investment/1b812f09fa-1746720029/card.webp	https://ik.imagekit.io/smtilson/Games/HubworldAidalon/HubworldAidalonCardBack.jpg?updatedAt=1743241452121			
A12DFAFA-84B5-4965-A8A7-35E2A3000097	Bold New Flavor	Moment	Commerce		(Reaction) After you complete a breach on a Network: Gain 3 Shard.	0			2	no	Default Set	Set Type Default	https://decksmith.app/media/pages/hubworldaidalon/cards/prime-collective/bold-new-flavor/4c0b549507-1770745709/card.webp	https://ik.imagekit.io/smtilson/Games/HubworldAidalon/HubworldAidalonCardBack.jpg?updatedAt=1743241452121			
A12DFAFA-84B5-4965-A8A7-35E2A3000098	Cornering the Market	Moment	Commerce		(Reaction) After you complete a breach on a Commons: Gain 3 Shard.	0			2	no	Default Set	Set Type Default	https://decksmith.app/media/pages/hubworldaidalon/cards/prime-collective/cornering-the-market/e21ffa2371-1746720029/card.webp	https://ik.imagekit.io/smtilson/Games/HubworldAidalon/HubworldAidalonCardBack.jpg?updatedAt=1743241452121			
A12DFAFA-84B5-4965-A8A7-35E2A3000099	Closed-Door Meeting	Moment	Influence, Tactic		(Reaction) After you complete a breach on a Network: Archive the top 2 cards of that Network.	0			2	no	Default Set	Set Type Default	https://decksmith.app/media/pages/hubworldaidalon/cards/prime-collective/closed-door-meeting/a9368cdc96-1768746710/card.webp	https://ik.imagekit.io/smtilson/Games/HubworldAidalon/HubworldAidalonCardBack.jpg?updatedAt=1743241452121			
A12DFAFA-84B5-4965-A8A7-35E2A30000100	Franchise Fees	Moment	Commerce, Influence		(Action) Exhaust a card in your front row: Gain 4 Shard.	0			2	no	Default Set	Set Type Default	https://decksmith.app/media/pages/hubworldaidalon/cards/prime-collective/franchise-fees/d95e1a804d-1746720029/card.webp	https://ik.imagekit.io/smtilson/Games/HubworldAidalon/HubworldAidalonCardBack.jpg?updatedAt=1743241452121			
A12DFAFA-84B5-4965-A8A7-35E2A30000101	Rapid Growth	Moment	Influence		(Action): Stage up to 3 cards (you can stage agents, obstacles, and sources).	1			2	no	Default Set	Set Type Default	https://decksmith.app/media/pages/hubworldaidalon/cards/prime-collective/rapid-growth/dd857018b0-1746720029/card.webp	https://ik.imagekit.io/smtilson/Games/HubworldAidalon/HubworldAidalonCardBack.jpg?updatedAt=1743241452121			
A12DFAFA-84B5-4965-A8A7-35E2A30000102	VIP Treatment	Moment	Commerce, Tactic		(Instant) Archive a card from your grid and choose a player: Exhaust a card in their grid.	1			2	no	Default Set	Set Type Default	https://decksmith.app/media/pages/hubworldaidalon/cards/prime-collective/vip-treatment/05e00a0711-1770745709/card.webp	https://ik.imagekit.io/smtilson/Games/HubworldAidalon/HubworldAidalonCardBack.jpg?updatedAt=1743241452121			
A12DFAFA-84B5-4965-A8A7-35E2A30000103	Print on Demand	Moment	Influence		(Action): Search your Commons for a source, show it to another player, and stage it. (Shuffle.)	0			2	no	Default Set	Set Type Default	https://decksmith.app/media/pages/hubworldaidalon/cards/prime-collective/print-on-demand/82f7776ff5-1746720029/card.webp	https://ik.imagekit.io/smtilson/Games/HubworldAidalon/HubworldAidalonCardBack.jpg?updatedAt=1743241452121			
A12DFAFA-84B5-4965-A8A7-35E2A30000104	Forced Liquidation	Moment	Tactic		(Reaction) As you approach a forged card, exhaust a forged card with 4 Barrier or more in your grid: Archive the approached card.	3			2	no	Default Set	Set Type Default	https://decksmith.app/media/pages/hubworldaidalon/cards/prime-collective/forced-liquidation/a639852e8f-1746720029/card.webp	https://ik.imagekit.io/smtilson/Games/HubworldAidalon/HubworldAidalonCardBack.jpg?updatedAt=1743241452121			
A12DFAFA-84B5-4965-A8A7-35E2A30000105	Cooling Off	Moment	Subterfuge	Omniworks	(Action) Choose a player: They lose 1 Heat and draw a card.	2			2	no	Default Set	Set Type Default	https://decksmith.app/media/pages/hubworldaidalon/cards/prime-collective/cooling-off/1250ac865e-1770745709/card.webp	https://ik.imagekit.io/smtilson/Games/HubworldAidalon/HubworldAidalonCardBack.jpg?updatedAt=1743241452121			
A12DFAFA-84B5-4965-A8A7-35E2A30000106	Recalibrate	Moment	Knowledge	Omniworks	(Instant) Unforge a card in your grid: Draw 1 card.	0			2	no	Default Set	Set Type Default	https://decksmith.app/media/pages/hubworldaidalon/cards/prime-collective/recalibrate/290aa843e4-1770745709/card.webp	https://ik.imagekit.io/smtilson/Games/HubworldAidalon/HubworldAidalonCardBack.jpg?updatedAt=1743241452121			
A12DFAFA-84B5-4965-A8A7-35E2A30000107	Prefab Construction	Moment	Knowledge	Omniworks	(Instant): Forge a card in your grid for -3 shard cost.	0			2	no	Default Set	Set Type Default	https://decksmith.app/media/pages/hubworldaidalon/cards/prime-collective/prefab-construction/ab04702676-1770745709/card.webp	https://ik.imagekit.io/smtilson/Games/HubworldAidalon/HubworldAidalonCardBack.jpg?updatedAt=1743241452121			
A12DFAFA-84B5-4965-A8A7-35E2A30000108	Threading Through	Moment	Knowledge, Tactic	Omniworks	(Instant): Shift a card in your grid.	1			2	no	Default Set	Set Type Default	https://decksmith.app/media/pages/hubworldaidalon/cards/prime-collective/threading-through/0f959bcf5f-1746720029/card.webp	https://ik.imagekit.io/smtilson/Games/HubworldAidalon/HubworldAidalonCardBack.jpg?updatedAt=1743241452121			
A12DFAFA-84B5-4965-A8A7-35E2A30000109	Calling in Favors	Moment	Commerce, Influence	Omniworks	(Action Action): Gain 4 Shard and draw a card.	0			2	no	Default Set	Set Type Default	https://decksmith.app/media/pages/hubworldaidalon/cards/prime-collective/calling-in-favors/df95feff30-1770745709/card.webp	https://ik.imagekit.io/smtilson/Games/HubworldAidalon/HubworldAidalonCardBack.jpg?updatedAt=1743241452121			
A12DFAFA-84B5-4965-A8A7-35E2A30000110	Infiltrate	Moment	Subterfuge	Omniworks	(Reaction) As you begin discovering cards in a Council: Discover +2 cards.	1			2	no	Default Set	Set Type Default	https://decksmith.app/media/pages/hubworldaidalon/cards/prime-collective/infiltrate/6539922144-1768746710/card.webp	https://ik.imagekit.io/smtilson/Games/HubworldAidalon/HubworldAidalonCardBack.jpg?updatedAt=1743241452121			
A12DFAFA-84B5-4965-A8A7-35E2A30000111	Rummaging for Parts	Moment	Knowledge	Omniworks	(Instant): Draw 3 cards. Shuffle 3 cards from your Council into your Network.	1			2	no	Default Set	Set Type Default	https://decksmith.app/media/pages/hubworldaidalon/cards/prime-collective/rummaging-for-parts/e13a7d870d-1770745709/card.webp	https://ik.imagekit.io/smtilson/Games/HubworldAidalon/HubworldAidalonCardBack.jpg?updatedAt=1743241452121			
A12DFAFA-84B5-4965-A8A7-35E2A30000112	Calling in a Specialist	Moment	Influence	Collective	(Reaction) After you complete a breach on a district: Search your Network for an agent, show it to an opponent, and add it to your Council. (Shuffle.)	0			2	no	Default Set	Set Type Default	https://decksmith.app/media/pages/hubworldaidalon/cards/prime-collective/calling-in-a-specialist/8674ebaccf-1770745709/card.webp	https://ik.imagekit.io/smtilson/Games/HubworldAidalon/HubworldAidalonCardBack.jpg?updatedAt=1743241452121			
A12DFAFA-84B5-4965-A8A7-35E2A30000113	Likely a Trap	Moment	Subterfuge, Tactic	Collective	(Action) Choose an unforged card in your grid and choose an opponent: They may discover that card. If they do not, gain 3 Shard.	0			2	no	Default Set	Set Type Default	https://decksmith.app/media/pages/hubworldaidalon/cards/prime-collective/likely-a-trap/d99cfc9561-1768746710/card.webp	https://ik.imagekit.io/smtilson/Games/HubworldAidalon/HubworldAidalonCardBack.jpg?updatedAt=1743241452121			
A12DFAFA-84B5-4965-A8A7-35E2A30000114	Eyes in the Sky	Moment	Subterfuge	Collective	(Reaction) As you confront a card in a player’s grid: They may lose 3 Shard. If they do not, bypass that card.	0			2	no	Default Set	Set Type Default	https://decksmith.app/media/pages/hubworldaidalon/cards/prime-collective/eyes-in-the-sky/6f007a8526-1750983252/card.webp	https://ik.imagekit.io/smtilson/Games/HubworldAidalon/HubworldAidalonCardBack.jpg?updatedAt=1743241452121			
A12DFAFA-84B5-4965-A8A7-35E2A30000115	Exo-Export Levies	Moment	Commerce, Knowledge	Collective	(Action) Exile 1 card from your Archives: Gain 4 Shard.	0			2	no	Default Set	Set Type Default	https://decksmith.app/media/pages/hubworldaidalon/cards/prime-collective/exo-export-levies/81882c4ea4-1750983252/card.webp	https://ik.imagekit.io/smtilson/Games/HubworldAidalon/HubworldAidalonCardBack.jpg?updatedAt=1743241452121			
A12DFAFA-84B5-4965-A8A7-35E2A30000116	Paper Trail	Moment	Subterfuge, Tactic	Collective	(Reaction) After you complete a breach on a player’s Archives: Discover 1 card in their Council.	2			2	no	Default Set	Set Type Default	https://decksmith.app/media/pages/hubworldaidalon/cards/prime-collective/paper-trail/7ab86153f0-1746720029/card.webp	https://ik.imagekit.io/smtilson/Games/HubworldAidalon/HubworldAidalonCardBack.jpg?updatedAt=1743241452121			
A12DFAFA-84B5-4965-A8A7-35E2A30000117	Trading Secrets	Moment	Subterfuge	Collective	(Instant) Archive the top 2 cards of your Commons: Gain 2 Shard.	0			2	no	Default Set	Set Type Default	https://decksmith.app/media/pages/hubworldaidalon/cards/prime-collective/trading-secrets/6ecec30781-1746720029/card.webp	https://ik.imagekit.io/smtilson/Games/HubworldAidalon/HubworldAidalonCardBack.jpg?updatedAt=1743241452121			
